,lambda_nm,spectral_intensity_mean_au,spec_int_stddev_au
1509,834.055,432.9,6.456779382943171
1510,834.5,442.3,6.341135544995076
1511,834.945,438.4,4.199999999999999
1512,835.39,433.1,3.2388269481403293
1513,835.835,438.8,7.4404300950953095
1514,836.28,433.6,6.499230723708767
1515,836.726,439.1,5.734980383575866
1516,837.171,434.6,7.8
1517,837.616,435.4,6.770524351924302
1518,838.061,439.8,4.578209256903839
1519,838.506,438.1,8.653900854527974
1520,838.952,436.7,4.980963762164908
1521,839.397,439.6,6.931089380465381
1522,839.842,437.5,3.7483329627982624
1523,840.287,436.7,7.349149610669251
1524,840.733,439.8,5.192301994298868
1525,841.178,436.5,5.661271941887264
1526,841.624,436.1,5.5036351623268045
1527,842.069,436.2,8.121576201698781
1528,842.515,433.8,6.794115100585212
1529,842.96,435.8,4.214261501141095
1530,843.406,435.5,6.248999919987197
1531,843.851,439.0,4.516635916254486
1532,844.297,433.5,3.0083217912982647
1533,844.742,435.4,3.6386810797320503
1534,845.188,435.7,5.657738063926255
1535,845.634,435.3,7.280796659706959
1536,846.079,436.7,8.295179322956196
1537,846.525,436.4,5.161395160225576
1538,846.971,436.9,6.655073252789934
1539,847.416,436.0,7.720103626247513
1540,847.862,433.4,7.351190379795642
1541,848.308,435.9,5.957348403442591
1542,848.754,433.2,7.180529228406496
1543,849.2,433.9,5.107837115648853
1544,849.646,437.0,7.655063683601855
1545,850.092,434.0,3.924283374069717
1546,850.538,436.7,6.277738446287804
1547,850.984,439.7,7.6164296097318465
1548,851.43,438.5,4.588027898781785
1549,851.876,437.4,4.386342439892261
1550,852.322,439.1,5.699999999999999
1551,852.768,433.9,6.2681735776859275
1552,853.214,432.7,5.831809324729334
1553,853.66,435.5,5.886425061104575
1554,854.106,439.5,5.277309920783504
1555,854.553,439.6,5.238320341483518
1556,854.999,439.3,8.379140767405689
1557,855.445,436.4,7.351190379795641
1558,855.891,436.9,6.4567793829431706
1559,856.338,440.8,5.436910887627276
1560,856.784,435.0,7.321202087089251
1561,857.23,439.5,5.572252686302013
1562,857.677,435.1,5.923681287847954
1563,858.123,439.4,6.069596362197406
1564,858.57,434.9,6.977822009767804
1565,859.016,437.8,6.881860213634102
1566,859.462,437.6,6.887670143089025
1567,859.909,434.5,5.220153254455275
1568,860.356,436.2,3.249615361854384
1569,860.802,435.4,6.681317235396025
1570,861.249,436.5,5.608029957123981
1571,861.695,436.0,8.497058314499201
1572,862.142,435.5,4.224926034855522
1573,862.589,437.8,6.8527366796047255
1574,863.035,438.6,4.176122603564219
1575,863.482,435.2,8.009993757800315
1576,863.929,434.2,5.418486873657628
1577,864.376,438.4,2.615339366124404
1578,864.822,431.7,6.914477565225012
1579,865.269,432.5,6.576473218982953
1580,865.716,432.1,6.378871373526825
1581,866.163,439.9,6.818357573492314
1582,866.61,440.1,6.34744042902334
1583,867.057,437.3,6.388270501473776
1584,867.504,433.8,7.068238818828918
1585,867.951,438.9,8.324061508662703
1586,868.398,435.6,6.2641839053463295
1587,868.845,434.9,6.788961628997471
1588,869.292,436.6,5.969924622639718
1589,869.739,439.2,4.728636167014756
1590,870.186,436.0,5.138093031466052
1591,870.633,430.9,7.133722730804723
1592,871.081,432.9,6.503076195155643
1593,871.528,439.2,8.009993757800315
1594,871.975,434.3,6.466065264130885
1595,872.422,431.9,4.928488612140643
1596,872.869,437.5,9.17877987534291
1597,873.317,433.5,6.844705983459042
1598,873.764,429.4,7.002856560004638
1599,874.211,436.6,3.2619012860600183
1600,874.659,434.4,6.560487786742689
1601,875.106,432.6,4.862098312457286
1602,875.554,433.0,5.019960159204453
1603,876.001,432.7,6.5122960620659756
1604,876.449,430.0,6.48074069840786
1605,876.896,434.4,6.151422599691879
1606,877.344,432.8,5.706137047074843
1607,877.791,436.7,7.057619995437556
1608,878.239,433.3,6.694027188471826
1609,878.686,431.9,4.085339643163099
1610,879.134,435.5,5.162363799656123
1611,879.582,436.8,5.895761189193469
1612,880.029,439.2,3.7629775444453553
1613,880.477,439.5,3.8275318418009276
1614,880.925,435.7,8.234682750416074
1615,881.372,436.3,5.984145720150872
1616,881.82,432.5,8.139410298049853
1617,882.268,433.6,5.9363288318623315
1618,882.716,437.0,2.9664793948382653
1619,883.164,455.2,6.11228271597445
1620,883.612,437.1,10.06429331846007
1621,884.06,432.9,7.3
1622,884.507,435.8,7.6262703859750465
1623,884.955,433.4,5.4258639865002145
1624,885.403,442.8,7.318469785412794
1625,885.851,432.6,5.180733538795447
1626,886.299,434.2,8.19512049941915
1627,886.747,438.6,5.257375771237966
1628,887.196,431.2,5.653317610041029
1629,887.644,433.2,5.77581163127746
1630,888.092,442.7,7.785242449660769
1631,888.54,438.2,7.2636079189339515
1632,888.988,436.4,4.363484845854286
1633,889.436,437.3,5.080354318352215
1634,889.884,435.7,5.060632371551998
1635,890.333,438.4,6.590902821313632
1636,890.781,432.0,2.792848008753788
1637,891.229,439.2,7.359347797189639
1638,891.678,434.8,4.975942121849891
1639,892.126,436.0,6.826419266350405
1640,892.574,434.6,5.444263035526479
1641,893.023,432.5,7.433034373659253
1642,893.471,432.4,3.9547439866570375
1643,893.92,437.4,6.280127387243032
1644,894.368,436.5,8.188406438373708
1645,894.816,436.1,5.821511831131153
1646,895.265,433.7,4.517742799230607
1647,895.714,437.5,3.1064449134018135
1648,896.162,433.2,7.2636079189339515
1649,896.611,436.9,6.007495318350235
1650,897.059,438.1,5.8898217290508885
1651,897.508,434.7,3.9
1652,897.957,445.1,4.74236228055175
1653,898.405,436.4,5.4626001134990645
1654,898.854,434.4,4.8
1655,899.303,432.0,6.0
1656,899.751,433.3,4.670117771534247
1657,900.2,433.3,6.957729514719584
1658,900.649,437.4,5.589275444992848
1659,901.098,435.6,5.370288632839021
1660,901.547,433.8,7.236021006050217
1661,901.995,432.9,9.20271699010678
1662,902.444,436.0,5.385164807134504
1663,902.893,444.3,6.914477565225012
1664,903.342,434.8,6.615134163416491
1665,903.791,431.0,7.402702209328699
1666,904.24,435.3,6.419501538281613
1667,904.689,429.0,6.260990336999411
1668,905.138,437.7,6.885491994040804
1669,905.587,431.5,4.8218253804964775
1670,906.036,436.4,7.812809993849843
1671,906.485,437.3,6.0835844697020525
1672,906.934,434.9,8.549268974596599
1673,907.384,436.2,4.445222154178573
1674,907.833,436.9,3.726929030716845
1675,908.282,433.5,6.135959582656978
1676,908.731,434.4,6.280127387243032
1677,909.18,434.4,3.746998799039039
1678,909.63,438.5,5.220153254455275
1679,910.079,435.2,5.758472019555189
1680,910.528,435.0,7.496665925596525
1681,910.978,434.2,4.093897898091744
1682,911.427,433.9,3.7
1683,911.876,438.1,4.6141087980237305
1684,912.326,435.3,5.0803543183522155
1685,912.775,439.9,6.284106937345989
1686,913.225,434.9,3.269556544854363
1687,913.674,435.5,7.060453243241541
1688,914.123,434.6,7.116178749862878
1689,914.573,449.5,7.990619500389191
1690,915.022,436.2,5.7236352085016735
1691,915.472,433.1,6.139218191268331
1692,915.922,437.3,8.485870609430714
1693,916.371,431.4,5.370288632839021
1694,916.821,434.1,8.859458222713169
1695,917.27,432.3,5.604462507680822
1696,917.72,433.3,7.4706090782479055
1697,918.17,434.6,6.829348431585549
1698,918.62,436.8,8.364209466530593
1699,919.069,438.0,6.260990336999411
1700,919.519,433.8,3.9446165846632035
1701,919.969,433.1,8.443340571124677
1702,920.419,433.1,5.0685303589896735
1703,920.868,435.9,7.790378681424928
1704,921.318,434.0,8.099382692526634
1705,921.768,431.5,5.5362442142665635
1706,922.218,438.6,7.045565981523414
1707,922.668,435.4,6.036555309114627
1708,923.118,435.8,4.975942121849891
1709,923.568,432.6,8.593020423576334
1710,924.018,431.2,8.1706792863262
1711,924.468,437.7,4.196427051671457
1712,924.918,431.6,8.151073548925932
1713,925.368,430.4,8.558037158133866
1714,925.818,435.8,6.337191807101943
1715,926.268,434.1,7.738862965578341
1716,926.718,434.3,3.8483762809787714
1717,927.168,435.9,9.049309365912958
1718,927.618,435.7,5.657738063926254
1719,928.068,434.9,2.6248809496813377
1720,928.519,437.0,8.270429251254134
1721,928.969,433.8,5.0556898639058145
1722,929.419,437.0,8.79772697916911
1723,929.869,437.1,4.635730794599704
1724,930.32,434.9,9.364293886887573
1725,930.77,435.8,5.54616984954482
1726,931.22,435.2,4.308131845707603
1727,931.67,431.0,5.196152422706632
1728,932.121,433.3,8.74128137060008
1729,932.571,434.3,4.87954915950234
1730,933.022,435.1,6.363175307973213
1731,933.472,433.5,6.902897942168926
1732,933.922,432.0,5.882176467941097
1733,934.373,434.9,5.185556864985668
1734,934.823,436.4,6.199999999999999
1735,935.274,430.2,7.2083285163760396
1736,935.724,435.7,6.197580172938467
1737,936.175,435.1,6.609841147864295
1738,936.626,435.0,4.538722287164087
1739,937.076,435.1,3.9102429592034302
1740,937.527,431.6,9.25418824100742
1741,937.977,435.4,3.7202150475476548
1742,938.428,434.9,7.854298186343576
1743,938.879,435.3,6.679071791798619
1744,939.329,438.5,8.127115109311545
1745,939.78,431.6,5.023942674832188
1746,940.231,434.4,6.437390775772432
1747,940.682,436.2,7.959899496852959
1748,941.132,435.0,6.06630035524124
1749,941.583,434.7,3.465544690232691
1750,942.034,438.1,5.374941860150675
1751,942.485,433.2,5.1536394906900505
1752,942.936,436.1,6.518435395092905
1753,943.386,436.6,7.017121917139533
1754,943.837,436.3,5.900000000000001
1755,944.288,436.7,5.000999900019995
1756,944.739,434.9,6.363175307973213
1757,945.19,435.5,7.8390050389064045
1758,945.641,438.0,6.6332495807108
1759,946.092,434.8,8.19512049941915
1760,946.543,431.6,5.589275444992848
1761,946.994,434.3,7.211795892841117
1762,947.445,437.5,6.652067347825035
1763,947.896,432.8,6.305553108173778
1764,948.347,432.8,6.764613810115105
1765,948.799,434.8,7.8587530817554
1766,949.25,433.2,6.896375859826667
1767,949.701,434.2,4.1182520563948
1768,950.152,432.1,5.337602458033007
1769,950.603,431.3,5.586591089385369
1770,951.054,435.5,8.381527307120106
1771,951.506,432.0,6.434283176858165
1772,951.957,431.5,4.716990566028302
1773,952.408,431.2,7.152621896899067
1774,952.859,435.7,6.419501538281613
1775,953.311,436.4,7.158212067269312
1776,953.762,433.9,8.154140052758475
1777,954.213,435.4,6.296030495478877
1778,954.665,438.4,7.2
1779,955.116,435.2,7.820485918406861
1780,955.568,431.7,8.944830909525345
1781,956.019,435.8,5.055689863905815
1782,956.47,434.1,5.430469592954185
1783,956.922,433.2,4.044749683231337
1784,957.373,435.8,4.422668877499196
1785,957.825,434.0,4.47213595499958
1786,958.276,432.9,5.08822169328342
1787,958.728,434.3,6.293647591023825
1788,959.18,440.6,7.255342858886822
1789,959.631,435.5,7.130918594402828
1790,960.083,438.2,5.173006862551025
1791,960.534,438.8,6.6000000000000005
1792,960.986,434.5,7.22841614740048
1793,961.438,434.8,2.7129319932501073
1794,961.889,435.4,3.8262252939417984
1795,962.341,437.3,5.866003750424986
1796,962.793,435.5,4.455333881989093
1797,963.244,435.5,3.6674241641784495
1798,963.696,434.8,5.946427498927402
1799,964.148,435.6,5.9025418253494815
1800,964.6,435.2,5.528109984434102
1801,965.052,432.4,5.96992462263972
1802,965.503,435.2,5.114684741017769
1803,965.955,433.5,4.801041553663121
1804,966.407,435.2,4.354308211415448
1805,966.859,433.4,7.39188744503053
1806,967.311,433.6,6.16765757804371
1807,967.763,436.1,7.634788798650555
1808,968.215,434.2,7.180529228406496
1809,968.667,433.4,4.882622246293481
1810,969.119,433.4,6.21610810716802
1811,969.571,430.0,5.639148871948674
1812,970.023,432.5,5.661271941887264
1813,970.475,431.8,6.384355879804947
1814,970.927,428.9,6.472248450113763
1815,971.379,429.0,8.579044235810887
1816,971.831,430.8,5.418486873657627
1817,972.283,434.7,8.414867794564572
1818,972.735,433.5,8.823264701911645
1819,973.187,429.8,8.19512049941915
1820,973.639,429.7,5.950630218724736
1821,974.092,430.0,2.898275349237888
1822,974.544,425.7,5.000999900019995
1823,974.996,431.1,10.63437821407533
1824,975.448,432.2,8.435638683585257
1825,975.9,431.8,6.734983296193095
1826,976.353,430.9,6.670082458260917
1827,976.805,429.3,5.622277118748239
1828,977.257,431.7,6.466065264130885
1829,977.71,434.0,5.692099788303083
1830,978.162,436.6,4.029888335921977
1831,978.614,434.6,7.565712127751094
1832,979.067,435.5,6.697014260101288
1833,979.519,432.1,6.441273166075166
1834,979.971,434.0,4.0743097574926725
1835,980.424,431.6,6.2641839053463295
1836,980.876,432.6,5.986651818838305
1837,981.329,429.5,7.762087348130012
1838,981.781,435.0,3.82099463490856
1839,982.234,431.3,3.9761790704142084
1840,982.686,433.4,6.452906321960671
1841,983.139,434.2,4.833218389437829
1842,983.591,431.6,6.621178142898739
1843,984.044,429.8,5.706137047074842
1844,984.496,432.3,5.386093203798093
1845,984.949,433.1,7.4357245780085215
1846,985.402,434.8,5.810335618533579
1847,985.854,437.5,5.389805191284746
1848,986.307,430.4,4.152107898405338
1849,986.76,433.7,6.017474553332153
1850,987.212,432.9,6.518435395092905
1851,987.665,432.9,7.54254598925323
1852,988.118,436.6,6.311893535223799
1853,988.57,434.8,4.1182520563948
1854,989.023,435.2,5.509990925582365
1855,989.476,433.1,7.930321557162735
1856,989.929,434.8,5.344155686354955
1857,990.381,437.8,8.62322445492404
1858,990.834,436.3,7.403377607551841
1859,991.287,432.9,5.539855593785815
1860,991.74,434.5,7.116881339463234
1861,992.193,430.2,8.749857141690944
1862,992.646,426.8,9.907572861200666
1863,993.099,437.7,4.220189569201838
1864,993.551,434.2,7.2083285163760396
1865,994.004,435.5,6.168468205316454
1866,994.457,433.9,6.472248450113762
1867,994.91,434.6,6.711184694225007
1868,995.363,434.6,4.363484845854286
1869,995.816,434.2,7.124605252222751
1870,996.269,432.5,9.047098982546835
1871,996.722,434.2,5.4
1872,997.175,441.2,4.812483766206386
1873,997.628,435.6,6.514598989960931
1874,998.081,435.7,5.496362433464518
1875,998.534,431.7,4.8999999999999995
1876,998.988,428.6,4.127953488110059
1877,999.441,435.4,4.862098312457287
1878,999.894,430.9,7.6870020163910455
1879,1000.347,431.3,4.733920151417849
1880,1000.8,432.7,6.000833275471
1881,1001.253,433.7,7.416872656315466
1882,1001.707,432.3,5.478138369920935
1883,1002.16,434.0,8.012490249604053
1884,1002.613,434.9,4.414748010928823
1885,1003.066,437.8,6.910861017268399
1886,1003.519,430.8,4.770744176750625
1887,1003.973,432.5,7.032069396699666
1888,1004.426,436.2,6.193545026880809
1889,1004.879,436.8,6.337191807101945
1890,1005.333,435.2,6.794115100585213
1891,1005.786,432.4,5.9025418253494815
1892,1006.239,432.7,5.139066063011839
1893,1006.693,438.5,4.318564576337836
1894,1007.146,433.3,8.124653838779842
1895,1007.599,432.1,5.337602458033007
1896,1008.053,434.0,6.164414002968976
1897,1008.506,436.6,7.1302173879903545
1898,1008.96,433.7,6.8854919940408035
1899,1009.413,428.2,8.874683092933516
1900,1009.867,434.8,3.54400902933387
1901,1010.32,431.6,6.770524351924302
1902,1010.774,431.5,8.0156097709407
1903,1011.227,434.8,4.955804677345546
1904,1011.681,432.4,5.388877434122991
1905,1012.134,432.4,7.378346698278686
1906,1012.588,431.3,7.349149610669252
1907,1013.041,438.1,3.9610604640676716
1908,1013.495,431.8,4.331281565541543
1909,1013.949,433.6,5.868560300448483
1910,1014.402,435.3,4.313930922024598
1911,1014.856,437.1,6.934695379034323
1912,1015.31,432.7,8.843641783790206
1913,1015.763,433.2,3.218695387886216
1914,1016.217,456.8,8.588364221433554
1915,1016.671,435.4,8.380930735902783
1916,1017.124,431.7,6.116371473349211
1917,1017.578,431.0,5.253570214625479
1918,1018.032,430.1,8.572630868059115
1919,1018.485,464.7,5.814636704042653
1920,1018.939,432.4,6.102458520956943
1921,1019.393,433.4,5.9363288318623315
1922,1019.847,429.8,4.955804677345546
1923,1020.301,432.6,3.8262252939417976
1924,1020.754,436.9,8.19084855189009
1925,1021.208,426.5,5.044799302251775
1926,1021.662,427.0,6.418722614352485
1927,1022.116,432.6,4.841487374764082
1928,1022.57,433.7,7.6557168181692825
1929,1023.024,432.6,5.660388679233962
1930,1023.478,431.4,5.9531504264548865
1931,1023.932,433.1,6.007495318350235
1932,1024.386,435.9,6.579513659838392
1933,1024.839,427.0,7.37563556583431
1934,1025.293,428.5,7.200694410957877
1935,1025.747,433.8,7.846018098373212
1936,1026.201,429.0,5.692099788303083
1937,1026.655,432.6,9.414881836751855
1938,1027.109,432.5,6.119640512317697
1939,1027.563,435.3,7.335529974037324
1940,1028.017,432.2,8.852118390532292
1941,1028.472,432.9,6.236184731067546
1942,1028.926,431.2,6.925315877272314
1943,1029.38,432.5,7.338255923582933
1944,1029.834,432.7,5.550675634551168
1945,1030.288,430.8,6.47765389628066
1946,1030.742,432.0,5.813776741499453
1947,1031.196,431.5,5.835237784358063
1948,1031.65,433.6,9.38296328459192
1949,1032.104,433.2,7.896834808959853
1950,1032.559,429.9,10.044401425669923
1951,1033.013,433.8,7.730459236035076
1952,1033.467,429.3,6.0835844697020525
1953,1033.921,430.8,5.473572873361603
1954,1034.375,432.5,4.341658669218482
1955,1034.83,436.1,6.992138442565335
1956,1035.284,436.0,7.05691150575094
1957,1035.738,428.4,9.488940931421167
1958,1036.192,433.1,5.068530358989674
1959,1036.647,432.3,7.746612162745726
1960,1037.101,431.7,6.067124524847006
1961,1037.555,430.9,4.846648326421053
1962,1038.01,436.9,5.539855593785815
1963,1038.464,431.2,6.112282715974449
1964,1038.918,431.2,3.091924966748061
1965,1039.373,432.8,5.4
1966,1039.827,432.7,6.372597586541928
1967,1040.282,436.1,4.504442251822083
1968,1040.736,433.6,4.8
1969,1041.19,429.5,6.453681120105021
1970,1041.645,436.7,8.271033792700887
1971,1042.099,437.8,3.7629775444453557
1972,1042.554,430.2,5.912698199637793
1973,1043.008,429.3,8.438601779915913
1974,1043.463,431.6,7.337574531137656
1975,1043.917,433.3,6.723838189605697
1976,1044.372,432.1,5.185556864985668
1977,1044.826,428.7,2.368543856465402
1978,1045.281,433.5,7.800640999302558
1979,1045.735,433.6,5.9025418253494815
1980,1046.19,432.4,7.901898506055363
1981,1046.644,429.9,6.833008122342603
1982,1047.099,432.7,8.000624975587845
1983,1047.553,430.6,6.086049621881175
1984,1048.008,432.3,5.478138369920935
1985,1048.463,427.1,6.220128616033594
1986,1048.917,428.4,5.535341001239218
1987,1049.372,429.7,5.330103188494572
1988,1049.827,434.4,6.359245238233857
1989,1050.281,427.5,5.220153254455275
1990,1050.736,430.8,5.249761899362675
1991,1051.191,430.0,7.4565407529228995
1992,1051.645,434.0,8.160882305241266
1993,1052.1,433.0,6.767569726275452
1994,1052.555,430.3,7.376313442364012
1995,1053.009,432.6,6.681317235396026
1996,1053.464,431.5,11.262770529492288
1997,1053.919,432.1,3.8845849199110063
1998,1054.374,431.5,5.714017850864661
1999,1054.828,431.7,5.3113086899558
2000,1055.283,435.9,4.011234224026316
2001,1055.738,433.3,8.967162315916893
2002,1056.193,431.0,7.54983443527075
2003,1056.648,432.3,5.4230987451825
2004,1057.102,430.5,6.606814663663572
2005,1057.557,433.1,6.3945289114992665
2006,1058.012,433.2,4.445222154178573
2007,1058.467,430.8,6.4156059729381765
2008,1058.922,431.0,3.7416573867739413
2009,1059.377,431.4,6.167657578043709
2010,1059.832,437.1,6.2681735776859275
2011,1060.287,427.3,4.796873982084582
2012,1060.741,432.4,5.314132102234569
2013,1061.196,430.0,4.626013402488151
2014,1061.651,432.2,6.3529520697074355
2015,1062.106,430.3,6.372597586541929
2016,1062.561,438.2,5.287721626560915
2017,1063.016,431.5,5.835237784358063
2018,1063.471,430.1,5.717516943569121
2019,1063.926,432.9,8.275868534480232
2020,1064.381,429.2,5.6
2021,1064.836,435.8,5.89576118919347
2022,1065.291,428.5,6.931810730249348
2023,1065.746,431.9,5.889821729050888
2024,1066.201,429.7,5.1000000000000005
2025,1066.656,429.7,3.74299345444258
2026,1067.111,432.1,7.751773990513397
2027,1067.566,434.0,6.465291950097845
2028,1068.021,430.1,6.410148204214938
2029,1068.477,431.6,6.437390775772431
2030,1068.932,426.9,6.472248450113762
2031,1069.387,430.8,6.954135460285484
2032,1069.842,427.9,8.431488599292535
2033,1070.297,432.8,7.291090453423274
2034,1070.752,429.6,5.953150426454886
2035,1071.207,427.4,8.321057625085887
2036,1071.662,430.0,5.079370039680118
2037,1072.118,430.1,7.8287930104199335
2038,1072.573,428.0,10.761040841851685
2039,1073.028,432.6,6.590902821313632
2040,1073.483,427.1,6.4567793829431706
2041,1073.938,428.4,5.817215828899594
2042,1074.394,427.2,6.193545026880809
2043,1074.849,426.5,7.915175298121956
2044,1075.304,0.0,0.0
2045,1075.759,0.0,0.0
2046,1076.215,0.0,0.0
